smiles_std,molecule_chembl_id,p_tyk2_all,p_tyk2,tyk2_binned_only,domain,p_jak1_all,p_jak1,sel_jak1,p_jak2_all,p_jak2,sel_jak2,p_jak3_all,p_jak3,sel_jak3,n_jak_tested,min_selectivity,cross_assay
N#CC[C@H]1CC[C@H](n2c(-c3ncc[nH]3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5959983,8.14,8.14,False,JH2,9.7,9.7,-1.5599999999999987,8.72,8.72,-0.5800000000000001,7.48,7.48,0.6600000000000001,3,-1.5599999999999987,True
N#CC[C@H]1CC[C@H](n2c(-c3nn[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5990980,7.72,7.72,False,JH2,9.52,9.52,-1.7999999999999998,8.66,8.66,-0.9400000000000004,7.24,7.24,0.47999999999999954,3,-1.7999999999999998,True
N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1,CHEMBL4463007,6.89,6.89,False,Other,8.26,8.26,-1.37,7.74,7.74,-0.8500000000000005,8.46,8.46,-1.5700000000000012,3,-1.5700000000000012,False
N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCC(C#N)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6058071,6.99,6.99,False,JH2,8.57,8.57,-1.58,6.79,6.79,0.20000000000000018,5.62,5.62,1.37,3,-1.58,True
N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCC(O)(c4ccccc4)C3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5768197,7.68,7.68,False,JH2,9.7,9.7,-2.0199999999999996,8.4,8.4,-0.7200000000000006,7.0,7.0,0.6799999999999997,3,-2.0199999999999996,True
N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCC(O)(c4ccccn4)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5954766,7.3,7.3,False,JH2,9.4,9.4,-2.1000000000000005,7.36,7.36,-0.0600000000000005,6.27,6.27,1.0300000000000002,3,-2.1000000000000005,True
N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCC(O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5894907,6.8,6.8,False,JH2,8.27,8.27,-1.4699999999999998,6.48,6.48,0.3199999999999994,5.2,5.2,1.5999999999999996,3,-1.4699999999999998,True
N#CC[C@H]1CC[C@H](n2c(C(=O)N3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5818733,6.89,6.89,False,JH2,8.47,8.47,-1.580000000000001,6.83,6.83,0.05999999999999961,5.64,5.64,1.25,3,-1.580000000000001,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NC3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5947622,7.3,7.3,False,JH2,8.6,8.6,-1.2999999999999998,7.56,7.56,-0.2599999999999998,6.08,6.08,1.2199999999999998,3,-1.2999999999999998,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5816545,7.38,7.38,False,JH2,8.51,8.51,-1.13,7.22,7.22,0.16000000000000014,5.88,5.88,1.5,3,-1.13,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NC3COC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6019430,7.67,7.67,False,JH2,9.15,9.15,-1.4800000000000004,7.68,7.68,-0.009999999999999787,6.36,6.36,1.3099999999999996,3,-1.4800000000000004,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NCC3(O)CCCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5875482,7.72,7.72,False,JH2,9.05,9.05,-1.330000000000001,8.22,8.22,-0.5000000000000009,7.18,7.18,0.54,3,-1.330000000000001,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NCC3(O)COC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5804479,8.39,8.39,False,JH2,9.4,9.4,-1.0099999999999998,8.68,8.68,-0.28999999999999915,7.05,7.05,1.3400000000000007,3,-1.0099999999999998,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NCC3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5750128,7.26,7.26,False,JH2,8.66,8.66,-1.4000000000000004,7.24,7.24,0.019999999999999574,6.22,6.22,1.04,3,-1.4000000000000004,True
N#CC[C@H]1CC[C@H](n2c(C(=O)NCCO)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5926071,7.9,7.9,False,JH2,9.22,9.22,-1.3200000000000003,8.32,8.32,-0.41999999999999993,6.99,6.99,0.9100000000000001,3,-1.3200000000000003,True
N#CC[C@H]1CC[C@H](n2c(C(=O)Nc3cn[nH]c3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5909964,7.94,7.94,False,JH2,9.15,9.15,-1.21,8.07,8.07,-0.1299999999999999,6.84,6.84,1.1000000000000005,3,-1.21,True
N#CC[C@H]1CC[C@H](n2c(C3CCN(c4ccc(C#N)cc4)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5848600,7.78,7.78,False,JH2,9.4,9.4,-1.62,7.63,7.63,0.15000000000000036,5.92,5.92,1.8600000000000003,3,-1.62,True
N#CC[C@H]1CC[C@H](n2c(C3CNC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5923278,7.72,7.72,False,JH2,8.8,8.8,-1.080000000000001,7.24,7.24,0.47999999999999954,5.91,5.91,1.8099999999999996,3,-1.080000000000001,True
N#CC[C@H]1CC[C@H](n2c(C3NC(C4CC4)=NO3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5802939,7.83,7.83,False,JH2,9.05,9.05,-1.2200000000000006,8.35,8.35,-0.5199999999999996,7.25,7.25,0.5800000000000001,3,-1.2200000000000006,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CC(O)C3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5945485,8.19,8.19,False,JH2,10.0,10.0,-1.8100000000000005,7.45,7.45,0.7399999999999993,6.27,6.27,1.92,3,-1.8100000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(C#N)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5893277,8.16,8.16,False,JH2,9.22,9.22,-1.0600000000000005,7.71,7.71,0.4500000000000002,6.69,6.69,1.4699999999999998,3,-1.0600000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(C(F)(F)F)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5776367,9.4,9.4,False,JH2,,,,8.37,8.37,1.0300000000000011,7.31,7.31,2.0900000000000007,2,1.0300000000000011,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(CO)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6002648,8.2,8.2,False,JH2,9.4,9.4,-1.200000000000001,7.7,7.7,0.4999999999999991,6.7,6.7,1.4999999999999991,3,-1.200000000000001,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(Cc4ccccc4)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5780368,7.99,7.99,False,JH2,,,,7.56,7.56,0.4300000000000006,6.56,6.56,1.4300000000000006,2,0.4300000000000006,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(F)(F)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5821189,8.29,8.29,False,JH2,9.22,9.22,-0.9300000000000015,7.74,7.74,0.5499999999999989,6.85,6.85,1.4399999999999995,3,-0.9300000000000015,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(N4CCOCC4)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4456630,8.57,8.57,False,JH2,9.925,9.925,-1.3550000000000004,7.41,7.41,1.1600000000000001,6.97,6.97,1.6000000000000005,3,-1.3550000000000004,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC(O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5786460,8.85,8.85,False,JH2,10.0,10.0,-1.1500000000000004,8.04,8.04,0.8100000000000005,7.0,7.0,1.8499999999999996,3,-1.1500000000000004,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6003096,8.38,8.38,False,JH2,9.7,9.7,-1.3199999999999985,7.36,7.36,1.0200000000000005,6.6,6.6,1.7800000000000011,3,-1.3199999999999985,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5807299,8.62,8.62,False,JH2,,,,8.09,8.09,0.5299999999999994,7.07,7.07,1.549999999999999,2,0.5299999999999994,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC[C@@H]3CO)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5845507,7.86,7.86,False,JH2,8.96,8.96,-1.1000000000000005,7.26,7.26,0.6000000000000005,6.03,6.03,1.83,3,-1.1000000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCC[C@H]3CO)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5940223,7.96,7.96,False,JH2,8.48,8.48,-0.5200000000000005,7.47,7.47,0.4900000000000002,6.53,6.53,1.4299999999999997,3,-0.5200000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CCS(=O)(=O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5849053,8.42,8.42,False,JH2,9.52,9.52,-1.0999999999999996,7.91,7.91,0.5099999999999998,6.92,6.92,1.5,3,-1.0999999999999996,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CC[C@@H](O)C3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5784576,7.89,7.89,False,JH2,9.15,9.15,-1.2600000000000007,7.16,7.16,0.7299999999999995,6.1,6.1,1.79,3,-1.2600000000000007,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N3CC[C@H](O)C3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5985061,8.11,8.11,False,JH2,9.7,9.7,-1.5899999999999999,7.61,7.61,0.4999999999999991,6.36,6.36,1.7499999999999991,3,-1.5899999999999999,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CC5CC(CC(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5974705,8.55,8.55,False,JH2,9.7,9.7,-1.1499999999999986,8.89,8.89,-0.33999999999999986,7.23,7.23,1.3200000000000003,3,-1.1499999999999986,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CC5CC(CC(O)(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5803975,8.36,8.36,False,JH2,9.7,9.7,-1.3399999999999999,8.77,8.77,-0.41000000000000014,7.24,7.24,1.1199999999999992,3,-1.3399999999999999,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CCC(C#N)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5940612,8.46,8.46,False,JH2,10.0,10.0,-1.5399999999999991,8.85,8.85,-0.3899999999999988,7.42,7.42,1.040000000000001,3,-1.5399999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CCC(C(N)=O)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5871031,8.38,8.38,False,JH2,9.7,9.7,-1.3199999999999985,8.68,8.68,-0.29999999999999893,7.38,7.38,1.0000000000000009,3,-1.3199999999999985,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CCC(C(N)=O)(CC3)CC4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4447497,8.48,8.48,False,JH2,9.395,9.395,-0.9149999999999991,8.55,8.55,-0.07000000000000028,7.375,7.375,1.1050000000000004,3,-0.9149999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC34CCC(CO)(CC3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5760961,7.98,7.98,False,JH2,9.1,9.1,-1.1199999999999992,8.25,8.25,-0.2699999999999996,7.0,7.0,0.9800000000000004,3,-1.1199999999999992,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC3CC4CCC3C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5854531,7.87,7.87,False,JH2,9.4,9.4,-1.5300000000000002,7.95,7.95,-0.08000000000000007,7.16,7.16,0.71,3,-1.5300000000000002,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5845245,8.46,8.46,False,JH2,10.0,10.0,-1.5399999999999991,8.62,8.62,-0.15999999999999837,7.49,7.49,0.9700000000000006,3,-1.5399999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5898479,8.39,8.39,False,Other,9.52,9.52,-1.129999999999999,8.68,8.68,-0.28999999999999915,7.64,7.64,0.7500000000000009,3,-1.129999999999999,False
N#CC[C@H]1CC[C@H](n2c(CC(=O)NC3CCSCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5799195,8.03,8.03,False,JH2,9.4,9.4,-1.370000000000001,8.39,8.39,-0.3600000000000012,7.52,7.52,0.5099999999999998,3,-1.370000000000001,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC(F)(F)F)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4439418,8.47,8.47,False,JH2,9.65,9.65,-1.1799999999999997,7.83,7.83,0.6400000000000006,7.16,7.16,1.3100000000000005,3,-1.1799999999999997,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC(O)CO)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6062052,7.95,7.95,False,JH2,9.22,9.22,-1.2700000000000005,7.84,7.84,0.11000000000000032,6.83,6.83,1.12,3,-1.2700000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC(O)c3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5837412,8.13,8.13,False,JH2,9.3,9.3,-1.17,7.94,7.94,0.1900000000000004,6.7,6.7,1.4300000000000006,3,-1.17,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3(O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5987516,8.165,8.165,False,JH2,9.225,9.225,-1.0600000000000005,8.120000000000001,8.120000000000001,0.04499999999999815,7.085,7.085,1.0799999999999992,3,-1.0600000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3(O)CCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5760911,8.344999999999999,8.344999999999999,False,JH2,9.55,9.55,-1.2050000000000018,8.33,8.33,0.014999999999998792,7.245,7.245,1.0999999999999988,3,-1.2050000000000018,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3(O)COC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5819021,8.48,8.48,False,JH2,10.0,10.0,-1.5199999999999996,8.31,8.31,0.16999999999999993,7.24,7.24,1.2400000000000002,3,-1.5199999999999996,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC34CC5CC(CC(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5962835,8.1,8.1,False,JH2,,,,8.44,8.44,-0.33999999999999986,6.96,6.96,1.1399999999999997,2,-0.33999999999999986,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC34CC5CC(CC(O)(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5895312,8.46,8.46,False,JH2,10.0,10.0,-1.5399999999999991,8.89,8.89,-0.4299999999999997,7.26,7.26,1.200000000000001,3,-1.5399999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6000232,7.94,7.94,False,JH2,9.7,9.7,-1.759999999999999,8.21,8.21,-0.27000000000000046,7.08,7.08,0.8600000000000003,3,-1.759999999999999,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5904354,7.81,7.81,False,JH2,9.52,9.52,-1.71,8.39,8.39,-0.580000000000001,6.96,6.96,0.8499999999999996,3,-1.71,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCC3CCOCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5872861,8.96,8.96,False,JH2,10.0,10.0,-1.0399999999999991,8.85,8.85,0.11000000000000121,7.55,7.55,1.410000000000001,3,-1.0399999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCCO)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5776304,8.42,8.42,False,JH2,10.0,10.0,-1.58,8.14,8.14,0.27999999999999936,7.17,7.17,1.25,3,-1.58,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCCOCCOCCN)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5941851,8.28,8.28,False,JH2,9.7,9.7,-1.42,8.0,8.0,0.27999999999999936,7.16,7.16,1.1199999999999992,3,-1.42,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCCOc3ccncc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6015276,8.24,8.24,False,JH2,9.7,9.7,-1.459999999999999,8.29,8.29,-0.049999999999998934,7.06,7.06,1.1800000000000006,3,-1.459999999999999,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccc(C#N)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6060226,8.0,8.0,False,JH2,9.7,9.7,-1.6999999999999993,8.28,8.28,-0.27999999999999936,6.85,6.85,1.1500000000000004,3,-1.6999999999999993,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccc(CO)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5908685,7.88,7.88,False,JH2,9.52,9.52,-1.6399999999999997,8.09,8.09,-0.20999999999999996,6.75,6.75,1.13,3,-1.6399999999999997,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccc(F)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4588333,7.91,7.91,False,JH2,9.505,9.505,-1.5950000000000006,8.04,8.04,-0.129999999999999,6.75,6.75,1.1600000000000001,3,-1.5950000000000006,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccc(OC(F)F)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5903698,7.88,7.88,False,JH2,9.4,9.4,-1.5200000000000005,7.97,7.97,-0.08999999999999986,6.65,6.65,1.2299999999999995,3,-1.5200000000000005,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5822619,7.95,7.95,False,JH2,9.7,9.7,-1.7499999999999991,8.28,8.28,-0.3299999999999992,6.71,6.71,1.2400000000000002,3,-1.7499999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ccncn3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6016494,8.55,8.55,False,JH2,10.0,10.0,-1.4499999999999993,8.74,8.74,-0.1899999999999995,7.36,7.36,1.1900000000000004,3,-1.4499999999999993,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3cnccn3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5852075,8.35,8.35,False,JH2,9.7,9.7,-1.3499999999999996,8.44,8.44,-0.08999999999999986,6.97,6.97,1.38,3,-1.3499999999999996,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)NCc3ncc[nH]3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5843563,8.66,8.66,False,JH2,9.7,9.7,-1.0399999999999991,9.1,9.1,-0.4399999999999995,7.92,7.92,0.7400000000000002,3,-1.0399999999999991,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3CC[C@@H](O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6005242,8.29,8.29,False,JH2,9.7,9.7,-1.4100000000000001,8.64,8.64,-0.3500000000000014,7.41,7.41,0.879999999999999,3,-1.4100000000000001,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3CC[C@H](CO)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5793238,8.14,8.14,False,JH2,10.0,10.0,-1.8599999999999994,8.54,8.54,-0.3999999999999986,7.43,7.43,0.7100000000000009,3,-1.8599999999999994,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3CC[C@H](O)CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4582390,8.42,8.42,False,JH2,9.31,9.31,-0.8900000000000006,8.14,8.14,0.27999999999999936,7.275,7.275,1.1449999999999996,3,-0.8900000000000006,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)N[C@H]3C[C@H](O)C3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5832479,8.37,8.37,False,JH2,9.7,9.7,-1.33,8.34,8.34,0.02999999999999936,7.41,7.41,0.9599999999999991,3,-1.33,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3cc[nH]n3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5874150,8.82,8.82,False,JH2,9.4,9.4,-0.5800000000000001,8.8,8.8,0.019999999999999574,7.52,7.52,1.3000000000000007,3,-0.5800000000000001,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccc(C#N)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5991656,7.9,7.9,False,JH2,,,,,,,7.86,7.86,0.040000000000000036,1,0.040000000000000036,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccc(C(O)(C(F)(F)F)C(F)(F)F)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5953703,7.9,7.9,False,JH2,9.3,9.3,-1.4000000000000004,7.76,7.76,0.14000000000000057,6.53,6.53,1.37,3,-1.4000000000000004,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccc(CO)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5744973,9.05,9.05,False,JH2,10.0,10.0,-0.9499999999999993,9.22,9.22,-0.16999999999999993,7.88,7.88,1.1700000000000008,3,-0.9499999999999993,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5776831,8.72,8.72,False,JH2,10.0,10.0,-1.2799999999999994,8.92,8.92,-0.1999999999999993,7.69,7.69,1.0300000000000002,3,-1.2799999999999994,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3cccnc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5867471,8.2,8.2,False,JH2,9.22,9.22,-1.0200000000000014,8.4,8.4,-0.20000000000000107,7.17,7.17,1.0299999999999994,3,-1.0200000000000014,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3ccncc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5794801,8.27,8.27,False,JH2,9.15,9.15,-0.8800000000000008,8.46,8.46,-0.19000000000000128,7.3,7.3,0.9699999999999998,3,-0.8800000000000008,True
N#CC[C@H]1CC[C@H](n2c(CC(=O)Nc3cn[nH]c3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5940037,8.24,8.24,False,JH2,9.52,9.52,-1.2799999999999994,8.25,8.25,-0.009999999999999787,7.29,7.29,0.9500000000000002,3,-1.2799999999999994,True
N#CC[C@H]1CC[C@H](n2c(CC(N)=O)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5965495,8.96,8.96,False,JH2,,,,8.72,8.72,0.2400000000000002,7.32,7.32,1.6400000000000006,2,0.2400000000000002,True
N#CC[C@H]1CC[C@H](n2c(CN/C(=N/O)C3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5778998,7.97,7.97,False,JH2,8.17,8.17,-0.20000000000000018,7.88,7.88,0.08999999999999986,6.37,6.37,1.5999999999999996,3,-0.20000000000000018,True
N#CC[C@H]1CC[C@H](n2c(CN/C(=N\O)C3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6024027,7.76,7.76,False,JH2,9.22,9.22,-1.4600000000000009,7.54,7.54,0.21999999999999975,6.38,6.38,1.38,3,-1.4600000000000009,True
N#CC[C@H]1CC[C@H](n2c(CN/C(=N\O)c3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5817856,8.695,8.695,False,JH2,9.65,9.65,-0.9550000000000001,8.635,8.635,0.0600000000000005,7.085,7.085,1.6100000000000003,3,-0.9550000000000001,True
N#CC[C@H]1CC[C@H](n2c(CN/C(CC3CCCCC3)=N/O)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5886061,8.85,8.85,False,JH2,9.3,9.3,-0.45000000000000107,9.22,9.22,-0.370000000000001,7.73,7.73,1.1199999999999992,3,-0.45000000000000107,True
N#CC[C@H]1CC[C@H](n2c(CN/C(Cc3ccccc3)=N\O)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5771385,7.95,7.95,False,JH2,9.3,9.3,-1.3500000000000005,7.6,7.6,0.35000000000000053,6.34,6.34,1.6100000000000003,3,-1.3500000000000005,True
N#CC[C@H]1CC[C@H](n2c(CNC(=N)C34CC5CC(CC(C5)C3)C4)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5818631,8.54,8.54,False,JH2,8.89,8.89,-0.3500000000000014,7.47,7.47,1.0699999999999994,5.88,5.88,2.6599999999999993,3,-0.3500000000000014,True
N#CC[C@H]1CC[C@H](n2c(CNC(=N)c3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5914976,8.8,8.8,False,JH2,9.7,9.7,-0.8999999999999986,8.18,8.18,0.620000000000001,6.0,6.0,2.8000000000000007,3,-0.8999999999999986,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)C3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL6056896,7.27,7.27,False,JH2,9.05,9.05,-1.7800000000000011,7.17,7.17,0.09999999999999964,6.13,6.13,1.1399999999999997,3,-1.7800000000000011,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)CC3CC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL4437638,7.92,7.92,False,JH2,9.17,9.17,-1.25,7.66,7.66,0.2599999999999998,6.62,6.62,1.2999999999999998,3,-1.25,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)NCC3CCCCC3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5862884,7.7,7.7,False,JH2,8.89,8.89,-1.1900000000000004,7.31,7.31,0.39000000000000057,6.43,6.43,1.2700000000000005,3,-1.1900000000000004,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)Nc3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5893916,8.03,8.03,False,JH2,9.4,9.4,-1.370000000000001,8.0,8.0,0.02999999999999936,6.97,6.97,1.0599999999999996,3,-1.370000000000001,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)Oc3ccccc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5760354,8.26,8.26,False,JH2,9.7,9.7,-1.4399999999999995,7.84,7.84,0.41999999999999993,6.67,6.67,1.5899999999999999,3,-1.4399999999999995,True
N#CC[C@H]1CC[C@H](n2c(CNC(=O)c3ccc(C#N)cc3)nc3cnc4[nH]ccc4c32)CC1,CHEMBL5753935,8.28,8.28,False,JH2,9.4,9.4,-1.120000000000001,7.87,7.87,0.40999999999999925,6.72,6.72,1.5599999999999996,3,-1.120000000000001,True
